Property_ID,Date,Region,SquareFeet,Occupancy_Count,Occupancy_Rate,Underutilized,Lease_Start,Lease_End,Property_Name,Days_Until_Lease_End,Lease_At_Risk,Monthly_Rent,Revenue_At_Risk,Renewal_Probability
PROP_1259,2025-06-02,Southeast,29963,152,0.76,False,2021-11-05,2026-06-05,Westfield Lofts,363,False,59007.99,14161.92,0.56
PROP_1259,2025-06-03,Southeast,29963,121,0.61,False,2021-11-05,2026-06-05,Westfield Lofts,363,False,59007.99,23013.12,0.76
PROP_1259,2025-06-04,Southeast,29963,187,0.94,False,2021-11-05,2026-06-05,Westfield Lofts,363,False,59007.99,3540.48,0.83
PROP_1259,2025-06-05,Southeast,29963,89,0.45,False,2021-11-05,2026-06-05,Westfield Lofts,363,False,59007.99,32454.39,0.64
PROP_1259,2025-06-06,Southeast,29963,64,0.32,True,2021-11-05,2026-06-05,Westfield Lofts,363,False,59007.99,40125.43,0.52
PROP_1259,2025-06-07,Southeast,29963,83,0.42,False,2021-11-05,2026-06-05,Westfield Lofts,363,False,59007.99,34224.63,0.56
PROP_1260,2025-06-01,Southeast,65123,118,0.27,True,2020-07-03,2022-11-30,Brookstone Exchange,-920,True,128250.75,93623.05,0.47
PROP_1260,2025-06-02,Southeast,65123,155,0.36,True,2020-07-03,2022-11-30,Brookstone Exchange,-920,True,128250.75,82080.48,0.43
PROP_1260,2025-06-03,Southeast,65123,271,0.62,False,2020-07-03,2022-11-30,Brookstone Exchange,-920,False,128250.75,48735.28,0.7
PROP_1260,2025-06-04,Southeast,65123,174,0.4,False,2020-07-03,2022-11-30,Brookstone Exchange,-920,False,128250.75,76950.45,0.52
PROP_1260,2025-06-05,Southeast,65123,103,0.24,True,2020-07-03,2022-11-30,Brookstone Exchange,-920,True,128250.75,97470.57,0.45
PROP_1260,2025-06-06,Southeast,65123,91,0.21,True,2020-07-03,2022-11-30,Brookstone Exchange,-920,True,128250.75,101318.09,0.33
PROP_1260,2025-06-07,Southeast,65123,185,0.43,False,2020-07-03,2022-11-30,Brookstone Exchange,-920,False,128250.75,73102.93,0.59
PROP_1261,2025-06-01,Midwest,83477,501,0.9,False,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,16439.64,0.55
PROP_1261,2025-06-02,Midwest,83477,174,0.31,True,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,113433.53,0.67
PROP_1261,2025-06-03,Midwest,83477,420,0.76,False,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,39455.14,0.88
PROP_1261,2025-06-04,Midwest,83477,133,0.24,True,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,124941.28,0.89
PROP_1261,2025-06-05,Midwest,83477,390,0.7,False,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,49318.93,0.77
PROP_1261,2025-06-06,Midwest,83477,500,0.9,False,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,16439.64,0.83
PROP_1261,2025-06-07,Midwest,83477,32,0.06,True,2022-04-21,2026-05-17,Brookstone Exchange,344,False,164396.42,154532.63,0.55
PROP_1262,2025-06-01,West,24388,54,0.33,True,2021-08-01,2023-09-01,Northgate Lofts,-645,True,48028.8,32179.3,0.33
PROP_1262,2025-06-02,West,24388,6,0.04,True,2021-08-01,2023-09-01,Northgate Lofts,-645,True,48028.8,46107.65,0.47
PROP_1262,2025-06-03,West,24388,56,0.35,True,2021-08-01,2023-09-01,Northgate Lofts,-645,True,48028.8,31218.72,0.44
PROP_1262,2025-06-04,West,24388,125,0.77,False,2021-08-01,2023-09-01,Northgate Lofts,-645,False,48028.8,11046.62,0.9
PROP_1262,2025-06-05,West,24388,11,0.07,True,2021-08-01,2023-09-01,Northgate Lofts,-645,True,48028.8,44666.78,0.16
PROP_1262,2025-06-06,West,24388,15,0.09,True,2021-08-01,2023-09-01,Northgate Lofts,-645,True,48028.8,43706.21,0.2
PROP_1262,2025-06-07,West,24388,42,0.26,True,2021-08-01,2023-09-01,Northgate Lofts,-645,True,48028.8,35541.31,0.45
PROP_1263,2025-06-01,Northeast,15569,99,0.96,False,2019-12-01,2021-01-07,Northgate Exchange,-1612,False,30660.99,1226.44,0.79
PROP_1263,2025-06-02,Northeast,15569,76,0.74,False,2019-12-01,2021-01-07,Northgate Exchange,-1612,False,30660.99,7971.86,0.81
PROP_1263,2025-06-03,Northeast,15569,6,0.06,True,2019-12-01,2021-01-07,Northgate Exchange,-1612,True,30660.99,28821.33,0.15
PROP_1263,2025-06-04,Northeast,15569,99,0.96,False,2019-12-01,2021-01-07,Northgate Exchange,-1612,False,30660.99,1226.44,0.88
PROP_1263,2025-06-05,Northeast,15569,50,0.49,False,2019-12-01,2021-01-07,Northgate Exchange,-1612,False,30660.99,15637.1,0.74
PROP_1263,2025-06-06,Northeast,15569,72,0.7,False,2019-12-01,2021-01-07,Northgate Exchange,-1612,False,30660.99,9198.3,0.71
PROP_1263,2025-06-07,Northeast,15569,31,0.3,True,2019-12-01,2021-01-07,Northgate Exchange,-1612,True,30660.99,21462.69,0.29
PROP_1264,2025-06-01,Southwest,79836,330,0.62,False,2018-03-23,2022-10-07,Greenwood Offices,-974,False,157225.97,59745.87,0.83
PROP_1264,2025-06-02,Southwest,79836,224,0.42,False,2018-03-23,2022-10-07,Greenwood Offices,-974,False,157225.97,91191.06,0.55
PROP_1264,2025-06-03,Southwest,79836,503,0.95,False,2018-03-23,2022-10-07,Greenwood Offices,-974,False,157225.97,7861.3,0.84
PROP_1264,2025-06-04,Southwest,79836,455,0.86,False,2018-03-23,2022-10-07,Greenwood Offices,-974,False,157225.97,22011.64,0.54
PROP_1264,2025-06-05,Southwest,79836,44,0.08,True,2018-03-23,2022-10-07,Greenwood Offices,-974,True,157225.97,144647.89,0.25
PROP_1264,2025-06-06,Southwest,79836,213,0.4,False,2018-03-23,2022-10-07,Greenwood Offices,-974,False,157225.97,94335.58,0.68
PROP_1264,2025-06-07,Southwest,79836,58,0.11,True,2018-03-23,2022-10-07,Greenwood Offices,-974,True,157225.97,139931.11,0.29
PROP_1265,2025-06-01,Northeast,46586,131,0.42,False,2019-05-29,2022-10-31,Northgate Offices,-950,False,91744.69,53211.92,0.58
PROP_1265,2025-06-02,Northeast,46586,103,0.33,True,2019-05-29,2022-10-31,Northgate Offices,-950,True,91744.69,61468.94,0.35
PROP_1265,2025-06-03,Northeast,46586,194,0.63,False,2019-05-29,2022-10-31,Northgate Offices,-950,False,91744.69,33945.54,0.58
PROP_1265,2025-06-04,Northeast,46586,156,0.5,False,2019-05-29,2022-10-31,Northgate Offices,-950,False,91744.69,45872.34,0.83
PROP_1265,2025-06-05,Northeast,46586,97,0.31,True,2019-05-29,2022-10-31,Northgate Offices,-950,True,91744.69,63303.84,0.44
PROP_1265,2025-06-06,Northeast,46586,225,0.73,False,2019-05-29,2022-10-31,Northgate Offices,-950,False,91744.69,24771.07,0.81
PROP_1265,2025-06-07,Northeast,46586,204,0.66,False,2019-05-29,2022-10-31,Northgate Offices,-950,False,91744.69,31193.19,0.59
PROP_1266,2025-06-01,Southwest,22015,78,0.53,False,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,False,43355.5,20377.08,0.84
PROP_1266,2025-06-02,Southwest,22015,123,0.84,False,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,False,43355.5,6936.88,0.95
PROP_1266,2025-06-03,Southwest,22015,3,0.02,True,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,True,43355.5,42488.39,0.25
PROP_1266,2025-06-04,Southwest,22015,89,0.61,False,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,False,43355.5,16908.64,0.72
PROP_1266,2025-06-05,Southwest,22015,103,0.71,False,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,False,43355.5,12573.1,0.92
PROP_1266,2025-06-06,Southwest,22015,136,0.93,False,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,False,43355.5,3034.88,0.51
PROP_1266,2025-06-07,Southwest,22015,118,0.81,False,2020-03-25,2023-05-30,Lakeside Commerce Center,-739,False,43355.5,8237.54,0.83
PROP_1267,2025-06-01,Northeast,55002,132,0.36,True,2019-12-10,2021-05-14,Northgate Plaza,-1485,True,108318.84,69324.06,0.4
PROP_1267,2025-06-02,Northeast,55002,311,0.85,False,2019-12-10,2021-05-14,Northgate Plaza,-1485,False,108318.84,16247.83,0.53
PROP_1267,2025-06-03,Northeast,55002,95,0.26,True,2019-12-10,2021-05-14,Northgate Plaza,-1485,True,108318.84,80155.94,0.26
PROP_1267,2025-06-04,Northeast,55002,330,0.9,False,2019-12-10,2021-05-14,Northgate Plaza,-1485,False,108318.84,10831.88,0.59
PROP_1267,2025-06-05,Northeast,55002,142,0.39,True,2019-12-10,2021-05-14,Northgate Plaza,-1485,True,108318.84,66074.49,0.15
PROP_1267,2025-06-06,Northeast,55002,287,0.78,False,2019-12-10,2021-05-14,Northgate Plaza,-1485,False,108318.84,23830.14,0.79
PROP_1267,2025-06-07,Northeast,55002,27,0.07,True,2019-12-10,2021-05-14,Northgate Plaza,-1485,True,108318.84,100736.52,0.49
PROP_1268,2025-06-01,West,16254,21,0.19,True,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,25928.11,0.71
PROP_1268,2025-06-02,West,16254,104,0.96,False,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,1280.4,0.63
PROP_1268,2025-06-03,West,16254,16,0.15,True,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,27208.51,0.67
PROP_1268,2025-06-04,West,16254,58,0.54,False,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,14724.6,0.57
PROP_1268,2025-06-05,West,16254,89,0.82,False,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,5761.8,0.9
PROP_1268,2025-06-06,West,16254,107,0.99,False,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,320.1,0.5
PROP_1268,2025-06-07,West,16254,70,0.65,False,2022-03-27,2026-03-29,Bayview Offices,295,False,32010.01,11203.5,0.9
PROP_1269,2025-06-01,Southwest,27144,105,0.58,False,2020-01-16,2023-06-17,Greenwood Tower,-721,False,53456.36,22451.67,0.76
PROP_1269,2025-06-02,Southwest,27144,25,0.14,True,2020-01-16,2023-06-17,Greenwood Tower,-721,True,53456.36,45972.47,0.41
PROP_1269,2025-06-03,Southwest,27144,24,0.13,True,2020-01-16,2023-06-17,Greenwood Tower,-721,True,53456.36,46507.03,0.32
PROP_1269,2025-06-04,Southwest,27144,137,0.76,False,2020-01-16,2023-06-17,Greenwood Tower,-721,False,53456.36,12829.53,0.73
PROP_1269,2025-06-05,Southwest,27144,44,0.24,True,2020-01-16,2023-06-17,Greenwood Tower,-721,True,53456.36,40626.83,0.38
PROP_1269,2025-06-06,Southwest,27144,82,0.46,False,2020-01-16,2023-06-17,Greenwood Tower,-721,False,53456.36,28866.43,0.55
PROP_1269,2025-06-07,Southwest,27144,10,0.06,True,2020-01-16,2023-06-17,Greenwood Tower,-721,True,53456.36,50248.98,0.46
PROP_1270,2025-06-01,Midwest,34214,204,0.89,False,2020-10-19,2024-12-15,Oakridge Business Park,-174,False,67379.74,7411.77,0.61
PROP_1270,2025-06-02,Midwest,34214,180,0.79,False,2020-10-19,2024-12-15,Oakridge Business Park,-174,False,67379.74,14149.75,0.51
PROP_1270,2025-06-03,Midwest,34214,199,0.87,False,2020-10-19,2024-12-15,Oakridge Business Park,-174,False,67379.74,8759.37,0.66
PROP_1270,2025-06-04,Midwest,34214,103,0.45,False,2020-10-19,2024-12-15,Oakridge Business Park,-174,False,67379.74,37058.86,0.54
PROP_1270,2025-06-05,Midwest,34214,67,0.29,True,2020-10-19,2024-12-15,Oakridge Business Park,-174,True,67379.74,47839.62,0.39
PROP_1270,2025-06-06,Midwest,34214,94,0.41,False,2020-10-19,2024-12-15,Oakridge Business Park,-174,False,67379.74,39754.05,0.54
PROP_1270,2025-06-07,Midwest,34214,155,0.68,False,2020-10-19,2024-12-15,Oakridge Business Park,-174,False,67379.74,21561.52,0.55
PROP_1271,2025-06-01,Northeast,90719,490,0.81,False,2021-11-10,2025-07-10,Summit Offices,33,False,178658.53,33945.12,0.59
PROP_1271,2025-06-02,Northeast,90719,48,0.08,True,2021-11-10,2025-07-10,Summit Offices,33,True,178658.53,164365.85,0.39
PROP_1271,2025-06-03,Northeast,90719,563,0.93,False,2021-11-10,2025-07-10,Summit Offices,33,False,178658.53,12506.1,0.5
PROP_1271,2025-06-04,Northeast,90719,101,0.17,True,2021-11-10,2025-07-10,Summit Offices,33,True,178658.53,148286.58,0.12
PROP_1271,2025-06-05,Northeast,90719,215,0.36,True,2021-11-10,2025-07-10,Summit Offices,33,True,178658.53,114341.46,0.26
PROP_1271,2025-06-06,Northeast,90719,437,0.72,False,2021-11-10,2025-07-10,Summit Offices,33,False,178658.53,50024.39,0.91
PROP_1271,2025-06-07,Northeast,90719,568,0.94,False,2021-11-10,2025-07-10,Summit Offices,33,False,178658.53,10719.51,0.54
PROP_1272,2025-06-01,Northeast,81774,158,0.29,True,2019-12-08,2023-12-19,Bayview Plaza,-536,True,161042.59,114340.24,0.21
PROP_1272,2025-06-02,Northeast,81774,488,0.9,False,2019-12-08,2023-12-19,Bayview Plaza,-536,False,161042.59,16104.26,0.77
PROP_1272,2025-06-03,Northeast,81774,241,0.44,False,2019-12-08,2023-12-19,Bayview Plaza,-536,False,161042.59,90183.85,0.5
PROP_1272,2025-06-04,Northeast,81774,4,0.01,True,2019-12-08,2023-12-19,Bayview Plaza,-536,True,161042.59,159432.16,0.44
PROP_1272,2025-06-05,Northeast,81774,360,0.66,False,2019-12-08,2023-12-19,Bayview Plaza,-536,False,161042.59,54754.48,0.73
PROP_1272,2025-06-06,Northeast,81774,458,0.84,False,2019-12-08,2023-12-19,Bayview Plaza,-536,False,161042.59,25766.81,0.62
PROP_1272,2025-06-07,Northeast,81774,247,0.45,False,2019-12-08,2023-12-19,Bayview Plaza,-536,False,161042.59,88573.42,0.85
PROP_1273,2025-06-01,Southwest,16090,53,0.5,False,2019-04-16,2023-02-24,Greenwood Plaza,-834,False,31687.03,15843.52,0.92
PROP_1273,2025-06-02,Southwest,16090,32,0.3,True,2019-04-16,2023-02-24,Greenwood Plaza,-834,True,31687.03,22180.92,0.17
PROP_1273,2025-06-03,Southwest,16090,49,0.46,False,2019-04-16,2023-02-24,Greenwood Plaza,-834,False,31687.03,17111.0,0.64
PROP_1273,2025-06-04,Southwest,16090,37,0.35,True,2019-04-16,2023-02-24,Greenwood Plaza,-834,True,31687.03,20596.57,0.23
PROP_1273,2025-06-05,Southwest,16090,26,0.24,True,2019-04-16,2023-02-24,Greenwood Plaza,-834,True,31687.03,24082.14,0.24
PROP_1273,2025-06-06,Southwest,16090,97,0.91,False,2019-04-16,2023-02-24,Greenwood Plaza,-834,False,31687.03,2851.83,0.9
PROP_1273,2025-06-07,Southwest,16090,14,0.13,True,2019-04-16,2023-02-24,Greenwood Plaza,-834,True,31687.03,27567.72,0.19
PROP_1274,2025-06-01,Midwest,21637,60,0.42,False,2021-02-16,2024-06-13,Lakeside Exchange,-359,False,42611.08,24714.43,0.61
PROP_1274,2025-06-02,Midwest,21637,121,0.84,False,2021-02-16,2024-06-13,Lakeside Exchange,-359,False,42611.08,6817.77,0.92
PROP_1274,2025-06-03,Midwest,21637,20,0.14,True,2021-02-16,2024-06-13,Lakeside Exchange,-359,True,42611.08,36645.53,0.33
PROP_1274,2025-06-04,Midwest,21637,45,0.31,True,2021-02-16,2024-06-13,Lakeside Exchange,-359,True,42611.08,29401.65,0.37
PROP_1274,2025-06-05,Midwest,21637,133,0.92,False,2021-02-16,2024-06-13,Lakeside Exchange,-359,False,42611.08,3408.89,0.73
PROP_1274,2025-06-06,Midwest,21637,37,0.26,True,2021-02-16,2024-06-13,Lakeside Exchange,-359,True,42611.08,31532.2,0.45
PROP_1274,2025-06-07,Midwest,21637,61,0.42,False,2021-02-16,2024-06-13,Lakeside Exchange,-359,False,42611.08,24714.43,0.51
PROP_1275,2025-06-01,Midwest,32415,85,0.39,True,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,True,63836.86,38940.48,0.32
PROP_1275,2025-06-02,Midwest,32415,189,0.88,False,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,False,63836.86,7660.42,0.66
PROP_1275,2025-06-03,Midwest,32415,209,0.97,False,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,False,63836.86,1915.11,0.68
PROP_1275,2025-06-04,Midwest,32415,77,0.36,True,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,True,63836.86,40855.59,0.22
PROP_1275,2025-06-05,Midwest,32415,201,0.93,False,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,False,63836.86,4468.58,0.67
PROP_1275,2025-06-06,Midwest,32415,45,0.21,True,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,True,63836.86,50431.12,0.16
PROP_1275,2025-06-07,Midwest,32415,140,0.65,False,2019-01-31,2023-12-06,Oakridge Commerce Center,-549,False,63836.86,22342.9,0.58
PROP_1276,2025-06-01,West,34071,222,0.98,False,2022-04-05,2025-04-21,Summit Tower,-47,False,67098.13,1341.96,0.93
PROP_1276,2025-06-02,West,34071,221,0.97,False,2022-04-05,2025-04-21,Summit Tower,-47,False,67098.13,2012.94,0.53
PROP_1276,2025-06-03,West,34071,2,0.01,True,2022-04-05,2025-04-21,Summit Tower,-47,True,67098.13,66427.15,0.34
PROP_1276,2025-06-04,West,34071,221,0.97,False,2022-04-05,2025-04-21,Summit Tower,-47,False,67098.13,2012.94,0.73
PROP_1276,2025-06-05,West,34071,5,0.02,True,2022-04-05,2025-04-21,Summit Tower,-47,True,67098.13,65756.17,0.12
PROP_1276,2025-06-06,West,34071,92,0.41,False,2022-04-05,2025-04-21,Summit Tower,-47,False,67098.13,39587.9,0.5
PROP_1276,2025-06-07,West,34071,7,0.03,True,2022-04-05,2025-04-21,Summit Tower,-47,True,67098.13,65085.19,0.33
PROP_1277,2025-06-01,Midwest,68243,427,0.94,False,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,False,134395.16,8063.71,0.67
PROP_1277,2025-06-02,Midwest,68243,234,0.52,False,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,False,134395.16,64509.68,0.94
PROP_1277,2025-06-03,Midwest,68243,107,0.24,True,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,True,134395.16,102140.32,0.31
PROP_1277,2025-06-04,Midwest,68243,160,0.35,True,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,True,134395.16,87356.85,0.36
PROP_1277,2025-06-05,Midwest,68243,208,0.46,False,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,False,134395.16,72573.39,0.69
PROP_1277,2025-06-06,Midwest,68243,239,0.53,False,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,False,134395.16,63165.73,0.68
PROP_1277,2025-06-07,Midwest,68243,330,0.73,False,2018-09-18,2022-06-02,Oakridge Tech Park,-1101,False,134395.16,36286.69,0.8
PROP_1278,2025-06-01,Midwest,51240,332,0.97,False,2020-03-15,2021-04-04,Midtown Business Park,-1525,False,100910.1,3027.3,0.6
PROP_1278,2025-06-02,Midwest,51240,49,0.14,True,2020-03-15,2021-04-04,Midtown Business Park,-1525,True,100910.1,86782.69,0.39
PROP_1278,2025-06-03,Midwest,51240,10,0.03,True,2020-03-15,2021-04-04,Midtown Business Park,-1525,True,100910.1,97882.8,0.35
PROP_1278,2025-06-04,Midwest,51240,155,0.45,False,2020-03-15,2021-04-04,Midtown Business Park,-1525,False,100910.1,55500.56,0.73
PROP_1278,2025-06-05,Midwest,51240,69,0.2,True,2020-03-15,2021-04-04,Midtown Business Park,-1525,True,100910.1,80728.08,0.44
PROP_1278,2025-06-06,Midwest,51240,168,0.49,False,2020-03-15,2021-04-04,Midtown Business Park,-1525,False,100910.1,51464.15,0.58
PROP_1278,2025-06-07,Midwest,51240,271,0.79,False,2020-03-15,2021-04-04,Midtown Business Park,-1525,False,100910.1,21191.12,0.58
PROP_1279,2025-06-01,Midwest,93807,579,0.93,False,2020-07-22,2022-05-20,Bayview Tech Park,-1114,False,184739.92,12931.79,0.5
PROP_1279,2025-06-02,Midwest,93807,251,0.4,False,2020-07-22,2022-05-20,Bayview Tech Park,-1114,False,184739.92,110843.95,0.54
PROP_1279,2025-06-03,Midwest,93807,559,0.89,False,2020-07-22,2022-05-20,Bayview Tech Park,-1114,False,184739.92,20321.39,0.75
PROP_1279,2025-06-04,Midwest,93807,89,0.14,True,2020-07-22,2022-05-20,Bayview Tech Park,-1114,True,184739.92,158876.33,0.17
PROP_1279,2025-06-05,Midwest,93807,445,0.71,False,2020-07-22,2022-05-20,Bayview Tech Park,-1114,False,184739.92,53574.58,0.63
PROP_1279,2025-06-06,Midwest,93807,331,0.53,False,2020-07-22,2022-05-20,Bayview Tech Park,-1114,False,184739.92,86827.76,0.65
PROP_1279,2025-06-07,Midwest,93807,138,0.22,True,2020-07-22,2022-05-20,Bayview Tech Park,-1114,True,184739.92,144097.14,0.48
PROP_1280,2025-06-01,Southeast,43434,88,0.3,True,2021-07-03,2024-11-17,Brookstone Square,-202,True,85537.26,59876.08,0.23
PROP_1280,2025-06-02,Southeast,43434,273,0.94,False,2021-07-03,2024-11-17,Brookstone Square,-202,False,85537.26,5132.24,0.52
PROP_1280,2025-06-03,Southeast,43434,18,0.06,True,2021-07-03,2024-11-17,Brookstone Square,-202,True,85537.26,80405.02,0.32
PROP_1280,2025-06-04,Southeast,43434,153,0.53,False,2021-07-03,2024-11-17,Brookstone Square,-202,False,85537.26,40202.51,0.8
PROP_1280,2025-06-05,Southeast,43434,259,0.9,False,2021-07-03,2024-11-17,Brookstone Square,-202,False,85537.26,8553.73,0.95
PROP_1280,2025-06-06,Southeast,43434,107,0.37,True,2021-07-03,2024-11-17,Brookstone Square,-202,True,85537.26,53888.47,0.38
PROP_1280,2025-06-07,Southeast,43434,284,0.98,False,2021-07-03,2024-11-17,Brookstone Square,-202,False,85537.26,1710.75,0.71
PROP_1281,2025-06-01,West,79724,124,0.23,True,2022-10-24,2024-01-15,Westfield Square,-509,True,157005.4,120894.16,0.3
PROP_1281,2025-06-02,West,79724,353,0.66,False,2022-10-24,2024-01-15,Westfield Square,-509,False,157005.4,53381.84,0.59
PROP_1281,2025-06-03,West,79724,272,0.51,False,2022-10-24,2024-01-15,Westfield Square,-509,False,157005.4,76932.65,0.71
PROP_1281,2025-06-04,West,79724,244,0.46,False,2022-10-24,2024-01-15,Westfield Square,-509,False,157005.4,84782.92,0.91
PROP_1281,2025-06-05,West,79724,449,0.85,False,2022-10-24,2024-01-15,Westfield Square,-509,False,157005.4,23550.81,0.52
PROP_1281,2025-06-06,West,79724,246,0.46,False,2022-10-24,2024-01-15,Westfield Square,-509,False,157005.4,84782.92,0.89
PROP_1281,2025-06-07,West,79724,519,0.98,False,2022-10-24,2024-01-15,Westfield Square,-509,False,157005.4,3140.11,0.65
PROP_1282,2025-06-01,Northeast,85697,140,0.25,True,2020-06-23,2025-05-03,Northgate Offices,-35,True,168768.4,126576.3,0.48
PROP_1282,2025-06-02,Northeast,85697,361,0.63,False,2020-06-23,2025-05-03,Northgate Offices,-35,False,168768.4,62444.31,0.92
PROP_1282,2025-06-03,Northeast,85697,7,0.01,True,2020-06-23,2025-05-03,Northgate Offices,-35,True,168768.4,167080.72,0.35
PROP_1282,2025-06-04,Northeast,85697,477,0.84,False,2020-06-23,2025-05-03,Northgate Offices,-35,False,168768.4,27002.94,0.8
PROP_1282,2025-06-05,Northeast,85697,351,0.61,False,2020-06-23,2025-05-03,Northgate Offices,-35,False,168768.4,65819.68,0.7
PROP_1282,2025-06-06,Northeast,85697,494,0.87,False,2020-06-23,2025-05-03,Northgate Offices,-35,False,168768.4,21939.89,0.88
PROP_1282,2025-06-07,Northeast,85697,426,0.75,False,2020-06-23,2025-05-03,Northgate Offices,-35,False,168768.4,42192.1,0.93
PROP_1283,2025-06-01,Southwest,38732,38,0.15,True,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,64835.72,0.85
PROP_1283,2025-06-02,Southwest,38732,80,0.31,True,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,52631.35,0.78
PROP_1283,2025-06-03,Southwest,38732,186,0.72,False,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,21357.65,0.77
PROP_1283,2025-06-04,Southwest,38732,83,0.32,True,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,51868.58,0.88
PROP_1283,2025-06-05,Southwest,38732,87,0.34,True,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,50343.03,0.74
PROP_1283,2025-06-06,Southwest,38732,241,0.93,False,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,5339.41,0.86
PROP_1283,2025-06-07,Southwest,38732,92,0.36,True,2021-06-03,2025-12-04,Greenwood Commerce Center,180,False,76277.32,48817.48,0.73
PROP_1284,2025-06-01,Northeast,21314,85,0.6,False,2020-12-12,2023-07-04,Northgate Commerce Center,-704,False,41974.98,16789.99,0.53
PROP_1284,2025-06-02,Northeast,21314,43,0.3,True,2020-12-12,2023-07-04,Northgate Commerce Center,-704,True,41974.98,29382.49,0.31
PROP_1284,2025-06-03,Northeast,21314,136,0.96,False,2020-12-12,2023-07-04,Northgate Commerce Center,-704,False,41974.98,1679.0,0.7
PROP_1284,2025-06-04,Northeast,21314,73,0.51,False,2020-12-12,2023-07-04,Northgate Commerce Center,-704,False,41974.98,20567.74,0.56
PROP_1284,2025-06-05,Northeast,21314,35,0.25,True,2020-12-12,2023-07-04,Northgate Commerce Center,-704,True,41974.98,31481.24,0.14
PROP_1284,2025-06-06,Northeast,21314,100,0.7,False,2020-12-12,2023-07-04,Northgate Commerce Center,-704,False,41974.98,12592.49,0.74
PROP_1284,2025-06-07,Northeast,21314,103,0.73,False,2020-12-12,2023-07-04,Northgate Commerce Center,-704,False,41974.98,11333.24,0.54
PROP_1285,2025-06-01,West,33954,65,0.29,True,2020-07-28,2024-02-16,Union Offices,-477,True,66867.71,47476.07,0.26
PROP_1285,2025-06-02,West,33954,54,0.24,True,2020-07-28,2024-02-16,Union Offices,-477,True,66867.71,50819.46,0.48
PROP_1285,2025-06-03,West,33954,199,0.88,False,2020-07-28,2024-02-16,Union Offices,-477,False,66867.71,8024.13,0.93
PROP_1285,2025-06-04,West,33954,175,0.77,False,2020-07-28,2024-02-16,Union Offices,-477,False,66867.71,15379.57,0.82
PROP_1285,2025-06-05,West,33954,90,0.4,True,2020-07-28,2024-02-16,Union Offices,-477,True,66867.71,40120.63,0.28
PROP_1285,2025-06-06,West,33954,21,0.09,True,2020-07-28,2024-02-16,Union Offices,-477,True,66867.71,60849.62,0.47
PROP_1285,2025-06-07,West,33954,100,0.44,False,2020-07-28,2024-02-16,Union Offices,-477,False,66867.71,37445.92,0.63
PROP_1286,2025-06-01,Southwest,67108,154,0.34,True,2022-03-04,2026-06-01,Brookstone Commons,359,False,132159.93,87225.55,0.8
PROP_1286,2025-06-02,Southwest,67108,376,0.84,False,2022-03-04,2026-06-01,Brookstone Commons,359,False,132159.93,21145.59,0.82
PROP_1286,2025-06-03,Southwest,67108,348,0.78,False,2022-03-04,2026-06-01,Brookstone Commons,359,False,132159.93,29075.18,0.67
PROP_1286,2025-06-04,Southwest,67108,363,0.81,False,2022-03-04,2026-06-01,Brookstone Commons,359,False,132159.93,25110.39,0.51
PROP_1286,2025-06-05,Southwest,67108,140,0.31,True,2022-03-04,2026-06-01,Brookstone Commons,359,False,132159.93,91190.35,0.82
